date,Investifai,Gold,ACWI,SP,benchmark
12/03/2013,135.892746376572,75.2727928855239,135.896545671711,145.993674743445,120.259229106978
12/04/2013,135.653026081771,76.5490355698855,135.510400807889,145.97745027625,119.883486183256
12/05/2013,135.305264832346,75.4897566943508,134.882930539993,145.335769215923,119.521107666159
12/06/2013,136.450025962314,75.6492870298959,136.475727191885,146.960179767023,120.647875516778
12/09/2013,136.711985148982,76.3958877240048,136.692939869708,147.333788671643,120.730171866413
12/10/2013,136.444457530235,77.7359419044631,136.427479723652,146.805873619172,120.701109043007
12/11/2013,134.948686134437,77.1233460540909,134.858795798012,145.157119053194,119.652722509969
12/12/2013,134.624645587502,75.4833742046862,133.917595900099,144.677904830124,119.235933566868
12/13/2013,134.61241955043,76.1789239151779,133.869315408274,144.661680362929,119.320134049569
12/16/2013,135.309259992279,76.3767447218607,134.931200023953,145.563190606112,119.814567068701
12/17/2013,135.040541195278,75.7130985259927,134.400268723978,145.10024290622,119.560045032464
12/18/2013,136.918223619474,75.0494516920033,136.585431565237,147.577490298919,120.824573872582
12/19/2013,136.70032129782,73.2690925091976,136.415090372638,147.406931341796,120.357998157872
12/20/2013,137.313005922101,73.9837896886828,137.023445484572,148.264315715222,120.693073544765
12/23/2013,137.847666142993,73.7476835158332,137.923789694977,149.056467600518,121.133581186423
12/24/2013,138.164129140572,74.0858865509463,138.361814622175,149.383118256288,121.359070862052
12/25/2013,138.164129140572,74.0858865509463,138.361814622175,149.383118256288,121.359070862052
12/26/2013,138.698060718357,74.494284209942,138.921457183619,150.142598127627,121.477167303146
12/27/2013,138.968478625985,74.7367735105774,139.359495870648,150.134395382238,121.840122719928
12/30/2013,139.065295042139,73.6328210361193,139.62714933362,150.10992611367,122.093288403078
12/31/2013,139.44817338999,74.0986521683966,140.21115780219,150.820327566013,122.339978171046
01/01/2014,139.44817338999,74.0986521683966,140.21115780219,150.820327566013,122.339978171046
01/02/2014,138.05396206544,75.2983183773325,138.215787049347,149.374943852976,121.070672023536
01/03/2014,138.076800293088,76.121495546867,138.142774638916,149.350418814516,121.079056762192
01/06/2014,137.808308454231,76.2555003906037,137.704779983344,148.917631654932,120.880951076274
01/07/2014,138.487248478486,75.8215778779207,138.43479676098,149.832268850667,121.285545702882
01/08/2014,138.289046278431,75.3748948527582,138.386106226219,149.86489880864,121.098627189099
01/09/2014,138.305260423944,75.5918535566143,138.264447312482,149.962901136603,121.120351158959
01/10/2014,138.963959510497,76.7404738869037,139.16481078665,150.371232741527,121.921256542909
01/13/2014,137.44618526838,77.2254429163544,137.826441649046,148.37054913065,121.101991401508
01/14/2014,138.592836055157,76.5043670759328,139.043149120948,149.987440803231,121.742170704816
01/15/2014,138.984775191116,76.3576023578379,139.62714933362,150.795858297445,121.932772731042
01/16/2014,138.838250153517,76.4405562179574,139.505479412019,150.599881983595,121.827520687552
01/17/2014,138.357969981655,77.1680139099222,139.018816237414,149.962901136603,121.580879473041
01/20/2014,138.357969981655,77.1680139099222,139.018816237414,149.962901136603,121.580879473041
01/21/2014,138.657655014168,76.3831227446758,139.383798482555,150.403891041576,121.639512333797
01/22/2014,138.754328668639,76.0576840507703,139.578469806722,150.501935425523,121.771941914183
01/23/2014,137.589720991535,77.716798902319,138.337470730778,149.268808263423,120.942886180069
01/24/2014,135.008082950904,78.0358595734094,135.052399359364,146.083976255045,119.197081927975
01/27/2014,134.54619170055,77.1871569120662,134.346718217228,145.365372057313,118.847061497178
01/28/2014,135.403853436838,77.1807744224017,135.344396713734,146.231028659928,119.476780397303
01/29/2014,134.220033519924,78.1507214150019,133.908712553792,144.826421880361,118.683008149391
01/30/2014,135.21337644922,76.4277912386284,135.003730840331,146.361633518049,119.241748239273
01/31/2014,134.471268669256,76.6319894300049,133.714030221761,145.50419337473,118.77731467164
02/03/2014,131.918221036774,77.4168812333727,130.867005793274,142.229618467931,117.215732290536
02/04/2014,132.790649532219,77.2062999142103,132.108015877083,143.225838786943,117.907088753524
02/05/2014,132.693210932343,77.3977382312286,132.01068984688,143.046211279718,117.8255431042
02/06/2014,134.199129901724,77.3658302497555,134.200723667992,144.932557469913,118.94734307765
02/07/2014,135.697423756004,77.9592830979837,135.758088757399,146.72913150535,119.899106100788
02/10/2014,135.750341171505,78.4378741046192,135.587739308901,146.99861345078,119.672093786248
02/11/2014,137.060126328432,79.3567707517236,137.437115512508,148.607344433955,120.708248714233
02/12/2014,137.138283578634,79.4014386075549,137.656114216277,148.680863779443,120.714500909293
02/13/2014,137.660437580729,80.0778459540238,138.240133692711,149.448434856387,121.024819320595
02/14/2014,138.390639795461,81.1371299345293,138.799809277747,150.273245041732,121.521961462867
02/17/2014,138.390639795461,81.1371299345293,138.799809277747,150.273245041732,121.521961462867
02/18/2014,138.521271865112,81.2966602700745,139.335129963522,150.452885348604,121.544216237477
02/19/2014,137.884181274662,80.5755799628035,138.483454272149,149.456637601776,121.048556293101
02/20/2014,138.438862134961,81.4242819860253,139.116120251889,150.33856072757,121.334056880574
02/21/2014,138.455528241962,81.411522111667,139.213479305684,150.167053682287,121.553509895729
02/24/2014,139.082677479717,82.311275118506,140.186813910792,151.000038270945,121.948361034657
02/25/2014,139.184780021114,82.4516630900284,139.773132874992,150.942854932436,121.842122543656
02/26/2014,139.341728486181,81.7497257849015,139.602816450086,150.951016536102,121.936297218179
02/27/2014,139.930549767247,81.8071541532124,140.381487986925,151.743167507137,122.620337234245
02/28/2014,140.405513085156,81.4370476034756,140.673499101125,152.126946645786,122.748944720783
03/03/2014,139.459185345557,83.1408252058849,138.751140758714,151.057165839563,121.775235577675
03/04/2014,141.118798695128,82.1134498449739,141.06285550929,153.18039144503,122.869467669114
03/05/2014,140.882581610764,82.2474591555599,140.941174579826,153.31919904854,122.802896483223
03/06/2014,141.218366971748,83.0642538354299,141.865851673765,153.670332686786,123.266176891854
03/07/2014,141.094446234347,82.375081509632,141.379177491296,153.735676714701,122.863572593927
03/10/2014,140.908189624185,82.4006121064113,140.892495052928,153.653996679808,122.594179023888
03/11/2014,140.4210036881,82.8664381337179,140.113823516089,152.894545150545,122.105137878013
03/12/2014,140.507359564268,84.0788648551333,139.919138432092,152.935419909892,122.175803754358
03/13/2014,139.209283281027,84.3660271165708,137.948103314749,151.220483853364,121.192158481724
03/14/2014,139.079606463484,84.9339544729904,137.510108659177,150.795858297445,121.190665837179
03/17/2014,140.131427815752,84.002292846557,139.043149120948,152.159590317667,121.971699452517
03/18/2014,140.892798743303,83.3514065250472,139.967817958989,153.245735472944,122.617846029194
03/19/2014,139.710619072182,81.7369601674512,138.653781704919,152.429072263097,121.516066871876
03/20/2014,140.081351465986,81.5901954493564,138.970136710517,153.31919904854,121.63989328018
03/21/2014,139.992022666297,81.9794494680866,138.653781704919,152.72454389234,121.684185231816
03/24/2014,139.641336244566,80.5181509563713,138.483454272149,152.092962667982,121.808463108305
03/25/2014,140.520339995655,80.6649214175582,139.554147931053,152.814733864157,122.46637113455
03/26/2014,139.863115633691,80.0268000753774,139.091817639981,151.715643694171,122.404370037661
03/27/2014,140.000377054809,79.5035354698185,139.481132768656,151.39582805005,122.769154357802
03/28/2014,140.679937113133,79.4843931057957,140.454511405221,152.142193768484,123.199268449628
03/31/2014,141.602720444488,78.878179745088,141.476525537227,153.3889095847,123.766270381556
04/01/2014,142.271321437633,78.7377917735656,142.498550677097,154.405971386535,124.263414430181
04/02/2014,142.635591665449,79.331245259915,142.839219302466,154.922726060833,124.380318052386
04/03/2014,142.64890242968,79.0759954468,142.547197180402,154.717667482973,124.303138784161
04/04/2014,142.750637810461,80.128896937641,141.500828149134,152.888587828995,123.976277755707
04/07/2014,142.318253817023,79.7077394042871,140.50316891639,151.198944789764,123.630267174618
04/08/2014,142.924678972765,80.4607174830896,140.989843098859,151.822308640565,124.063065797611
04/09/2014,143.318079714037,80.6074879442766,142.595876707299,153.454532462072,124.822803581861
04/10/2014,142.638648238911,81.047792946624,139.870502936651,150.231072032447,123.729517743201
04/11/2014,142.441635820542,80.9967419630069,138.799809277747,148.87774703973,123.372069055523
04/14/2014,142.915511872185,81.5838123215705,139.74881925522,150.050607976846,123.683230217218
04/15/2014,143.342315293222,80.0778459540238,139.724497379551,151.084089897628,123.599708531967
04/16/2014,144.120947373653,80.1097539354969,141.427846010329,152.66716581634,124.444927115667
04/17/2014,144.340630326042,79.6056374370528,141.865851673765,152.880385083606,124.751085749383
04/18/2014,144.340630326042,79.6056374370528,141.865851673765,152.880385083606,124.751085749383
04/21/2014,144.65531375971,79.2801942762979,142.182184663635,153.413531534774,124.813184558326
04/22/2014,144.655048432509,78.9866590970161,142.7175466289,154.110722836858,124.920720268892
04/23/2014,144.746163708542,78.9738985845365,142.303876600963,153.749767297841,124.755597448417
04/24/2014,144.810726545104,79.4843931057957,142.401183367404,154.06146339428,124.781421206947
04/25/2014,144.331155946785,80.0395599497357,141.354833599898,152.798356715455,124.128769756673
04/28/2014,144.523206538463,79.6885912971722,141.768525643563,153.282271151861,124.377992186401
04/29/2014,144.873695369437,79.675831422814,142.693213745366,153.995854230815,124.818460230564
04/30/2014,145.106446243416,79.2674337638183,143.155571556098,154.455216200945,125.074193633948
05/01/2014,145.264766325948,78.9994240763451,143.082548137803,154.471566836092,125.168026020001
05/02/2014,145.460581582403,79.8034537768861,143.009535727371,154.250130195269,125.301682028927
05/05/2014,145.512167292896,80.5436764481799,143.009535727371,154.54542080093,125.212981385363
05/06/2014,145.571305411568,80.3905286022992,142.352523104268,153.200256497618,125.051542977178
05/07/2014,146.26021303317,79.2355257823452,142.912198689305,154.102491749393,125.527967160365
05/08/2014,146.001926141857,79.2355257823452,142.814861651238,153.938447812739,125.541203925848
05/09/2014,145.93354545543,79.1908572883926,142.960878216202,154.168100912858,125.551854222505
05/12/2014,146.363253295452,79.7268817683098,144.153230788842,155.669133835251,126.254506665395
05/13/2014,146.5603355069,79.509917959483,144.347904864975,155.808569535739,126.460546735378
05/14/2014,146.88511623188,80.2820447835217,144.007227983708,155.070336164634,126.545825522964
05/15/2014,146.47820751146,79.6183979495324,143.106872765438,153.708794712619,126.010995092902
05/16/2014,146.630001790774,79.4461071015076,143.666559358338,154.241941163788,126.391567339761
05/19/2014,146.627299263397,79.4971580851247,143.836897798972,154.807913224682,126.443847940441
05/20/2014,146.325401799851,79.5673514327646,142.741849240807,153.831824008068,125.895696275473
05/21/2014,146.694444160542,79.3759131157463,143.909890945641,155.127812066509,126.453833610492
05/22/2014,146.781999681059,79.5545864534356,144.299236345942,155.505076184689,126.700714718775
05/23/2014,146.955068455618,79.4524895911721,144.761574892911,156.12844003549,126.906726079293
05/26/2014,146.955068455618,79.4524895911721,144.761574892911,156.12844003549,126.906726079293
05/27/2014,147.255264361548,77.7550842684858,145.491569654819,157.088095419249,127.123368885115
05/28/2014,147.522458616971,77.3403047579469,145.223913439881,156.97326886919,127.309889477905
05/29/2014,147.949350079383,77.1743963995867,146.02692061222,157.785272093165,127.689677461426
05/30/2014,147.857547769203,76.8489532388318,146.02692061222,158.039520629804,127.50022652907
06/02/2014,147.725446271645,76.3831227446758,146.270274215251,158.22001211322,127.520723201168
06/03/2014,147.497461462881,76.5809435513585,146.610931832756,158.137982830809,127.343826451354
06/04/2014,147.394338985046,76.4214132158133,146.31893172642,158.457867958729,127.266348897039
06/05/2014,148.182221570946,76.9957237000187,147.267952711757,159.491307823527,127.940940698986
06/06/2014,148.723644705941,76.9638157185456,148.046646264325,160.254164058967,128.517855468765
06/09/2014,148.583242650351,76.9893412103542,148.143964038629,160.418179653545,128.585004039812
06/10/2014,148.276791926153,77.461549089204,148.241290068832,160.434571430416,128.498875156124
06/11/2014,148.209167266446,77.4743147066543,147.462596516264,159.876857884803,128.175103263806
06/12/2014,148.268683912501,78.25920076693,146.927306102116,158.744942105093,127.869655962208
06/13/2014,148.579940656857,78.4633995964278,147.267952711757,159.228898597482,127.962104058472
06/16/2014,148.559532930035,78.1188134335289,147.219275936826,159.360103210504,127.848304586998
06/17/2014,148.439403836878,78.0294770837449,147.316632238654,159.803003919965,127.833760247191
06/18/2014,149.630930973928,78.2783437690741,148.533298431066,160.975906913066,128.768784301069
06/19/2014,149.89713597362,81.0031244526714,148.873989072163,161.156384682574,128.750109143514
06/20/2014,150.197422191573,80.7223497858691,148.922646583332,161.483551895539,128.809529586045
06/23/2014,150.119533169753,80.9456909793897,148.800995925494,161.434111429377,128.709306247405
06/24/2014,149.202546912519,81.0286499444799,147.77895977776,160.461635370341,128.444838506559
06/25/2014,149.717106025878,81.035027967295,148.139186625621,161.186867042585,128.713850084307
06/26/2014,149.689555342074,80.8691196089348,148.287247901337,161.071481879347,128.779141596213
06/27/2014,149.990884484102,80.8244517531034,148.583331925244,161.384628907232,128.927028193475
06/30/2014,149.915107681355,81.7050521859782,148.682022930592,161.30226500547,128.840344259162
07/01/2014,150.632655509294,81.4880934821221,149.817005267648,162.381881426372,129.327228613405
07/02/2014,150.66865379075,81.4880934821221,150.113056267963,162.546678713695,129.348575996215
07/03/2014,151.207089833069,81.1435124241938,150.853266327731,163.346126397943,129.686152418166
07/04/2014,151.207089833069,81.1435124241938,150.853266327731,163.346126397943,129.686152418166
07/07/2014,150.764736130192,81.0541709694391,150.162418282433,162.777461839817,129.439734349411
07/08/2014,150.228059755513,81.0860789509122,148.928755947893,161.730797196592,129.108233369787
07/09/2014,150.758878346925,81.577429831906,149.545570603367,162.456056296652,129.495856278521
07/10/2014,150.080806770528,82.0241128570686,148.533969910774,161.813203154338,128.988117640415
07/11/2014,150.023448233653,82.17726580792,148.607970277006,162.035741479087,129.039474410017
07/14/2014,150.657351106608,80.2246157770895,149.496230604625,162.851636710098,129.425173465242
07/15/2014,150.343652843399,79.4652501036517,149.17547795733,162.546678713695,129.232705800322
07/16/2014,150.933896300987,79.7460247704539,149.965006000112,163.148364533296,129.553687369377
07/17/2014,149.44913949367,81.0988388252705,148.065164243662,161.294021118358,128.633013330987
07/18/2014,150.622116156807,80.4862429748982,149.545570603367,162.942301183124,129.441650490003
07/21/2014,150.441496381253,80.6202478186349,149.17547795733,162.637370614537,129.411999260906
07/22/2014,151.069600366034,80.2373762895691,149.891024897642,163.346126397943,129.862386602895
07/23/2014,151.343710725958,80.1608049191141,150.236437912427,163.708769661881,130.048027631658
07/24/2014,151.252113550411,79.3503876239378,150.310449286523,163.717000749346,130.039203170976
07/25/2014,150.686882240053,80.2692842710421,149.668932984069,162.95053227059,129.814993372305
07/28/2014,150.679529223566,80.1352794273055,149.891024897642,163.016462339497,129.870287228421
07/29/2014,150.028039016602,79.8927901266701,149.224828963936,162.315951357464,129.516581468122
07/30/2014,149.789241052472,79.6566884206699,149.298837586066,162.340685761583,129.203800856339
07/31/2014,147.202789642584,78.7377917735656,146.535409629316,159.134747134831,127.668318035378
08/01/2014,146.902834403069,79.3695306260819,145.91860322974,158.648488534451,127.630593257258
08/04/2014,147.958876917808,79.1206639407527,146.954883553585,159.794047823907,128.170068197776
08/05/2014,146.523619112156,79.0440925702977,145.227735920681,158.244648691464,127.267874070606
08/06/2014,146.504619115415,80.1927077956164,145.104373539979,158.294131213609,127.101128925531
08/07/2014,145.89056055283,80.5181509563713,144.14210459023,157.437011975734,126.750960865283
08/08/2014,147.381428124068,80.5245334460358,145.54849957584,159.258348757365,127.523835795517
08/11/2014,147.867713749435,80.3777636229702,146.066623225966,159.719859239719,127.989606975849
08/12/2014,147.649438376482,80.3969066251143,146.017274971326,159.497348342785,127.92861386595
08/13/2014,148.541609163461,80.5309114688509,146.856173284475,160.576992191502,128.451543462935
08/14/2014,148.943365968363,80.6011054546121,147.547029585671,161.33518844107,128.813371075754
08/15/2014,148.948787936612,80.0714679312088,147.571720224787,161.30226500547,128.820815822043
08/18/2014,150.031029764619,79.7396422807894,148.632671923986,162.653846503375,129.411743228669
08/19/2014,150.637533163063,79.5609689431001,149.224828963936,163.502734653785,129.722032279136
08/20/2014,150.920508424303,79.2674337638183,149.274168962678,163.93951164628,129.648219084841
08/21/2014,151.145351805878,78.4123486128107,149.668932984069,164.417539159195,129.805236651398
08/22/2014,150.781746868559,78.6101694194935,149.15081758984,164.16204997103,129.580384979511
08/25/2014,151.427621872261,78.3230122630267,150.063716269221,164.994421090878,130.070928271027
08/26/2014,151.615185076594,78.712266281757,150.236437912427,165.101575166651,130.26119067681
08/27/2014,151.609743814458,78.6931239177343,150.483192945456,165.035630469575,130.48311915765
08/28/2014,151.458395035262,79.1270464304172,150.039066909596,164.944994338625,130.193570522933
08/29/2014,151.781576570836,79.0377100806332,150.310449286523,165.414763336259,130.250420480622
09/01/2014,151.781576570836,79.0377100806332,150.310449286523,165.414763336259,130.250420480622
09/02/2014,151.536183605775,77.627462552535,150.211747273311,165.332329950697,130.041594690838
09/03/2014,151.791043469566,77.9465232236254,150.729914954894,165.241693819747,130.522967821234
09/04/2014,151.493264776009,77.5189825624856,150.236437912427,165.002665892251,130.219181174805
09/05/2014,152.204289180972,77.8890897503438,150.877945958983,165.744414595057,130.620520851175
09/08/2014,151.572843572584,77.0403915558501,149.817005267648,165.315868690028,129.930116318095
09/09/2014,150.860543304035,77.1297285437554,149.027435945377,164.26921776071,129.336538120863
09/10/2014,151.033791730071,76.7404738869038,149.496230604625,164.887336498905,129.41117205248
09/11/2014,151.037164833532,76.2363573884596,149.027435945377,165.07685447644,129.196237028814
09/12/2014,150.004819743615,75.5408025729972,148.287247901337,164.11259579096,128.58164818127
09/15/2014,149.974019064177,75.7067153982069,148.163846993111,163.988979540257,128.453739756478
09/16/2014,150.970611470005,75.8279603675852,149.101447319472,165.225190503093,129.072890009813
09/17/2014,150.973997083958,75.0047831980507,148.65734329934,165.447686771859,128.682306607867
09/18/2014,151.447369121064,75.1579310439314,149.594921609973,166.329568755929,129.053919591591
09/19/2014,151.281342572789,74.7176254034626,149.15081758984,166.179683971954,128.879111777142
09/22/2014,150.363691811546,74.5644775575819,147.941793607062,164.896265167148,128.280987021005
09/23/2014,149.563694654833,75.0430685642175,147.004215296429,163.952359749373,127.835224571309
09/24/2014,150.48369385409,74.6921050166248,147.917124983674,165.235764840272,128.491637355411
09/25/2014,148.601023354063,74.9090637204809,145.523808936724,162.569599224941,127.288991517138
09/26/2014,149.663547967046,74.6984830394399,146.535409629316,163.861276545028,127.648088869651
09/29/2014,149.217333708631,74.6793400372958,145.696519572065,163.56319653052,126.952037276791
09/30/2014,148.754385486988,74.1560805367076,145.326426926028,163.132641995127,126.808198836118
10/01/2014,147.276635775722,74.5134272120861,143.42657691368,160.921863145184,125.954790179428
10/02/2014,147.304144752855,74.494284209942,142.85908024122,160.94675023081,125.825309987804
10/03/2014,148.441264055553,73.135087665461,143.673309930981,162.718646546279,126.392935886684
10/06/2014,148.534732456748,74.041218695115,144.413517238783,162.528207908401,126.789946898229
10/07/2014,146.789963284283,74.2518000142774,142.217563938766,160.019376471765,125.841606605914
10/08/2014,148.905895009304,74.960114704098,144.561548242873,162.817988265905,127.216125538787
10/09/2014,146.480889585668,75.0685940560261,141.304673515283,159.588808222464,125.627199779397
10/10/2014,145.34119690784,75.036686074553,139.158060214007,157.76722093345,124.621525832855
10/13/2014,143.588064219126,75.6301395609025,138.195799520156,155.17556480775,124.270894689367
10/14/2014,143.989410398778,75.6748074167338,138.393192538716,155.415709047341,124.573289389359
10/15/2014,143.181767751973,75.9300572298488,137.406252213613,154.364105568785,124.038557541123
10/16/2014,143.051108441424,76.0768270529144,137.011457920596,154.231603620084,123.623132981068
10/17/2014,144.33110745998,75.9300572298488,138.936017835822,156.053232965082,124.642462703118
10/20/2014,145.425501846248,76.446938707622,139.922938897163,157.568509152123,125.153548575479
10/21/2014,147.355785483031,76.5873215741737,141.995532568445,160.690075246749,126.019992219899
10/22/2014,146.571401731478,76.1533984233694,140.909901237994,159.547416905924,125.513201885676
10/23/2014,147.709734009338,75.6301395609025,142.488987595183,161.40212328229,126.008214125243
10/24/2014,148.401305536256,75.5216595708531,143.303214532979,162.644095000664,126.519352102101
10/27/2014,148.345681413209,75.3366043816207,142.908431247826,162.420593959587,126.225236738159
10/28/2014,149.692916621575,75.3621292353079,144.709612270554,164.283530509157,127.298402931875
10/29/2014,149.400593384458,74.2837079957504,144.068073952372,164.035142382454,127.076224577778
10/30/2014,150.210923528325,73.5051986820472,145.153735554449,165.086717518934,127.670758595209
10/31/2014,151.711058146924,71.8907529625725,147.078234926423,166.974570410467,128.536536546719
11/03/2014,151.507253160335,71.5653098018176,146.461409263085,167.065638986643,128.0937273276
11/04/2014,151.197274671823,71.609977657649,145.770541954025,166.486037129912,127.903826496421
11/05/2014,151.881449444559,70.0593427961497,146.362696242009,167.537612266392,128.013387494651
11/06/2014,151.961629326913,70.1167711644605,146.214665237919,168.208255271484,127.709327768601
11/07/2014,152.272643135157,72.0885686642845,146.560100268432,168.36558945018,128.067939468868
11/10/2014,152.698071277508,70.4868828191681,146.880863923591,168.89554147509,128.231537125746
11/11/2014,152.758324994469,71.4951158160564,147.374307942466,169.061133254806,128.352299750161
11/12/2014,152.523891837011,71.1505296531575,146.905524291081,168.878996102453,128.142626415092
11/13/2014,152.641686497215,71.2590090050855,147.127585933029,169.069420112163,128.200228726154
11/14/2014,152.626284472888,73.0457506775557,147.324978951588,169.110825142611,128.405163429592
11/17/2014,152.558236749657,72.7777409900825,147.102914557675,169.218453719593,128.038378024525
11/18/2014,153.361156305365,73.4158623322633,148.188537632227,170.195505652535,128.619682425891
11/19/2014,153.199866027025,72.5416341791116,147.941793607062,169.922284381576,128.448109165022
11/20/2014,153.47407808512,73.2946180010062,147.843113609578,170.220323254361,128.48474223976
11/21/2014,154.608985998065,73.6328210361194,149.126126950724,171.131095870876,129.628527366285
11/24/2014,154.865123535079,73.4541483365514,149.496230604625,171.611356007982,129.710666242793
11/25/2014,154.710441937602,73.6264385464549,149.422219230529,171.487169258714,129.646637862434
11/26/2014,155.152934345471,73.4860563180245,150.014387278344,171.926009737204,130.141768504388
11/27/2014,155.152934345471,73.4860563180245,150.014387278344,171.926009737204,130.141768504388
11/28/2014,154.449873137055,71.5397843100091,149.101447319472,171.561678748345,129.498142440586
12/01/2014,153.56602800355,74.3921873476785,148.163846993111,170.369328519715,128.763397893259
12/02/2014,154.310438848198,73.4732907005742,148.805374303429,171.470595544,128.921162083635
12/03/2014,154.838921648114,74.2326570121333,149.200157588582,172.13299374772,129.168743974419
12/04/2014,154.665718384533,73.9454992175453,148.854725310035,171.942597165825,129.129317665147
12/05/2014,154.64953722378,73.0202251857472,149.002756314125,172.224048609989,129.034278262317
12/08/2014,153.662080947608,73.8816883595699,147.621060223529,171.073187523774,128.295523948459
12/09/2014,153.610427320879,75.4195627085896,147.152276572145,170.957217233804,128.028683330804
12/10/2014,151.638902999905,75.272792885524,144.931651896773,168.216555842749,126.841107969232
12/11/2014,152.065536386106,75.1005020374992,145.030331894257,169.069420112163,126.759389495049
12/12/2014,149.996656156232,74.9218293379312,142.587678600531,166.336989808573,125.409224143349
12/15/2014,148.886823681245,72.9946996939386,141.03326086673,165.194331467748,124.413437548444
12/16/2014,148.402150450322,73.3520463693171,140.613786942461,163.86953597457,124.327064587573
12/17/2014,151.048936181383,72.9181238566342,142.997936190604,167.082184359281,125.848672853854
12/18/2014,153.782337578287,73.47967382836,146.108742065876,171.213934273848,127.390751941662
12/19/2014,154.352162955614,73.2371845277246,146.506937788891,171.942457283966,127.811548619296
12/22/2014,155.195604562782,71.8205589768113,147.377959801372,172.733382231643,128.480346940183
12/23/2014,155.477402301286,71.9417988412189,147.328179488067,172.966494893572,128.154249437967
12/24/2014,155.339535131892,71.960941843363,147.601934059702,172.983151805993,128.318847026409
12/25/2014,155.339535131892,71.960941843363,147.601934059702,172.983151805993,128.318847026409
12/26/2014,155.581256010981,73.2754749988621,148.199212508412,173.540948549313,128.608981982761
12/29/2014,155.716963854431,72.5352516894471,147.875677623473,173.774089553317,128.401388378815
12/30/2014,155.273788402215,73.5115767048623,146.905114248144,172.841623363174,128.119366095979
12/31/2014,154.29484829779,72.4778233211361,145.58614647097,171.126506283064,127.599122183356
01/01/2015,154.29484829779,72.4778233211361,145.58614647097,171.126506283064,127.599122183356
01/02/2015,154.136743743971,72.7968839922265,145.237731061259,171.034907435785,127.268256411341
01/05/2015,152.452800000452,73.8944533388988,142.375766209259,167.946083753176,125.843131585966
01/06/2015,151.736151686757,74.7367735105774,140.907465748068,166.364221058174,125.25760834298
01/07/2015,153.17793808388,74.2964678701087,142.749051135877,168.437308616703,126.526401416229
01/08/2015,154.931178230002,73.9837896886828,144.988834998667,171.426219166861,127.763965608434
01/09/2015,154.211776195884,74.8261098603614,144.092943469279,170.052485136547,127.364630731481
01/12/2015,153.465841439861,75.6556650527111,143.271690762239,168.720364588079,126.857345176558
01/13/2015,153.264746619227,75.4004203445668,143.371232125086,168.245810350881,127.06004399322
01/14/2015,152.912979850854,75.2791753751884,142.699290086334,167.23007331254,126.851255334532
01/15/2015,152.512975154434,77.1743963995867,142.375766209259,165.698168555154,126.939612464075
01/16/2015,153.703720676736,78.1826249296256,144.043160404008,167.871155532226,127.668141680663
01/19/2015,153.703720676736,78.1826249296256,144.043160404008,167.871155532226,127.668141680663
01/20/2015,153.793671947752,79.2546687844893,144.36668703305,168.22915343846,127.806320741956
01/21/2015,154.227449445315,79.2738162534828,145.436802779089,169.078390836389,128.463572843616
01/22/2015,155.664983541671,79.9119375956636,147.129066490746,171.592746235089,129.418806555638
01/23/2015,155.240504633521,79.2738162534828,146.233183217256,170.651952045866,129.222831658855
01/26/2015,155.568903173565,78.4825425985719,147.22863812522,171.051578062114,129.466579381582
01/27/2015,154.676144081573,79.3822962435322,146.208283428723,168.795306522936,129.069568487315
01/28/2015,153.305812216074,78.7569347757096,144.267156678067,166.630633831037,128.209749908694
01/29/2015,153.939167079711,77.0595345579941,145.635893760682,168.170882129932,128.73287802932
01/30/2015,152.531418195458,78.7760777778537,143.669864469526,166.05615274748,127.538313081191
02/02/2015,153.879255828404,78.1188134335289,145.536363405699,168.112610821403,128.604959558156
02/03/2015,155.394205208305,77.2445903853479,147.801016785397,170.543696286166,129.742931589784
02/04/2015,154.856701986172,77.5827940585824,146.93000578078,169.894286067399,129.281340757735
02/05/2015,155.910822116533,77.716798902319,148.522739137454,171.609389433602,130.0231109829
02/06/2015,155.169459265087,75.7067153982069,147.278410182627,171.134848910312,129.044451408915
02/09/2015,154.614322881503,76.0449190714413,146.755792571992,170.368868646673,128.715911651277
02/10/2015,155.44206852179,75.5982360462788,148.000140790581,172.183857717512,129.087862385555
02/11/2015,155.294596541241,74.7048655291044,147.626825592337,172.28378456387,128.816824674729
02/12/2015,156.176339624532,74.8771557390078,149.46842198801,173.940560851653,129.915931497057
02/13/2015,156.755812316018,75.2855578648529,150.414104838567,174.656612434013,130.420772767502
02/16/2015,156.755812316018,75.2855578648529,150.414104838567,174.656612434013,130.420772767502
02/17/2015,156.828163726407,74.0284581826354,150.538548741914,174.931340406309,130.351470135028
02/18/2015,156.991060383535,74.239034396827,150.837192094218,174.947983604822,130.589015460262
02/19/2015,156.616357147576,73.9837896886828,150.812292305685,174.823112074425,130.414788399674
02/20/2015,157.25136741986,73.5626276884794,151.832647002182,175.87214830944,131.007210928163
02/23/2015,157.232547616037,73.6583465279279,151.434451279166,175.847205453922,130.774925460127
02/24/2015,157.64016569133,73.5498671759998,152.131282098588,176.346702546638,131.518902294505
02/25/2015,157.611292918073,73.8306373759527,152.205942936664,176.196847019,131.538562980712
02/26/2015,157.223361273062,74.0667441869236,151.957090905528,175.988704640404,131.335645352223
02/27/2015,157.250250254772,74.1241776602052,151.583783963182,175.389293500977,131.387483361814
03/02/2015,157.529001057341,73.8178768634731,152.181051404028,176.496614758429,131.352736397219
